uncrustify	0.78.1+dfsg1-1	amd64
unicode-data	15.1.0-1	all
unixodbc-common	2.3.12-1ubuntu0.24.04.1	all
unixodbc-dev	2.3.12-1ubuntu0.24.04.1	amd64
unzip	6.0-28ubuntu4.1	amd64
update-inetd	4.53	all
update-manager	1:24.04.12	all
update-manager-core	1:24.04.12	all
update-notifier	3.192.68.2	amd64
update-notifier-common	3.192.68.2	all
upower	1.90.3-1	amd64
usb-modeswitch	2.6.1-3ubuntu3	amd64
usb-modeswitch-data	20191128-6	all
usb.ids	2024.03.18-1	all
usbmuxd	1.1.1-5~exp3ubuntu2.1	amd64
usbutils	1:017-3build1	amd64
util-linux	2.39.3-9ubuntu6.6	amd64
uuid-dev	2.39.3-9ubuntu6.6	amd64
uuid-runtime	2.39.3-9ubuntu6.6	amd64
v4l-utils	1.26.1-4build3	amd64
v4l2-relayd	0.1.2-0ubuntu3.1	amd64
va-driver-all	2.20.0-2ubuntu0.2	amd64
va-driver-all	2.20.0-2ubuntu0.2	i386
vdpau-driver-all	1.5-2build1	amd64
vdpau-driver-all	1.5-2build1	i386
vim-common	2:9.1.0016-1ubuntu7.20	all
vim-tiny	2:9.1.0016-1ubuntu7.20	amd64
vtk9	9.1.0+really9.1.0+dfsg2-7.1build3	amd64
vulkan-tools	1.3.275.0+dfsg1-1	amd64
wamerican	2020.12.07-2	all
wbritish	2020.12.07-2	all
webp-pixbuf-loader	0.2.4-2build2	amd64
wget	1.21.4-1ubuntu4.5	amd64
whiptail	0.52.24-2ubuntu2	amd64
whoopsie	0.2.77ubuntu0.1	amd64
whoopsie-preferences	23build3	amd64
wireless-regdb	2026.05.30-0ubuntu1~24.04.1	all
wireless-tools	30~pre9-16.1ubuntu2	amd64
wireplumber	0.4.17-1ubuntu4.1	amd64
wmctrl	1.07-7ubuntu3	amd64
wpasupplicant	2:2.10-21ubuntu0.4	amd64
x11-apps	7.7+11build3	amd64
x11-common	1:7.7+23ubuntu3	all
x11-session-utils	7.7+6build2	amd64
x11-utils	7.7+6build2	amd64
x11-xkb-utils	7.7+8build2	amd64
x11-xserver-utils	7.7+10build2	amd64
x11proto-dev	2023.2-1	all
xauth	1:1.1.2-1build1	amd64
xbitmaps	1.1.1-2.2	all
xbrlapi	6.6-4ubuntu5	amd64
xcursor-themes	1.0.6-0ubuntu1	all
xcvt	0.1.2-1build1	amd64
xdg-dbus-proxy	0.1.5-1ubuntu0.2	amd64
xdg-desktop-portal	1.18.4-1ubuntu2.24.04.2	amd64
xdg-desktop-portal-gnome	46.2-0ubuntu1	amd64
xdg-desktop-portal-gtk	1.15.1-1build2	amd64
xdg-user-dirs	0.18-1build1	amd64
xdg-user-dirs-gtk	0.11-1build2	amd64
xdg-utils	1.1.3-4.1ubuntu3	all
xdotool	1:3.20160805.1-5build1	amd64
xfonts-base	1:1.0.5+nmu1	all
xfonts-encodings	1:1.0.5-0ubuntu2	all
xfonts-scalable	1:1.0.3-1.3	all
xfonts-utils	1:7.7+6build3	amd64
xinit	1.4.1-0ubuntu5	amd64
xinput	1.6.4-1build1	amd64
xkb-data	2.41-2ubuntu1.1	all
xml-core	0.19	all
xorg	1:7.7+23ubuntu3	amd64
xorg-docs-core	1:1.7.1-1.2	all
xorg-sgml-doctools	1:1.11-1.1	all
xserver-common	2:21.1.12-1ubuntu1.6	all
xserver-xephyr	2:21.1.12-1ubuntu1.6	amd64
xserver-xorg	1:7.7+23ubuntu3	amd64
xserver-xorg-core	2:21.1.12-1ubuntu1.6	amd64
xserver-xorg-input-all	1:7.7+23ubuntu3	amd64
xserver-xorg-input-libinput	1.4.0-1ubuntu24.04.1	amd64
xserver-xorg-input-wacom	1:1.2.0-1ubuntu2	amd64
xserver-xorg-legacy	2:21.1.12-1ubuntu1.6	amd64
xserver-xorg-video-all	1:7.7+23ubuntu3	amd64
xserver-xorg-video-amdgpu	23.0.0-1ubuntu0.24.04.1	amd64
xserver-xorg-video-ati	1:22.0.0-1build1	amd64
xserver-xorg-video-fbdev	1:0.5.0-2build2	amd64
xserver-xorg-video-intel	2:2.99.917+git20210115-1build1	amd64
xserver-xorg-video-nouveau	1:1.0.17-2ubuntu0.1	amd64
xserver-xorg-video-qxl	0.1.6-1build1	amd64
xserver-xorg-video-radeon	1:22.0.0-1build1	amd64
xserver-xorg-video-vesa	1:2.6.0-1ubuntu0.1	amd64
xserver-xorg-video-vmware	1:13.4.0-1build1	amd64
xtrans-dev	1.4.0-1	all
xwayland	2:23.2.6-1ubuntu0.8	amd64
xxd	2:9.1.0016-1ubuntu7.20	amd64
xz-utils	5.6.1+really5.4.5-1ubuntu0.3	amd64
yaru-theme-gnome-shell	24.04.2-0ubuntu1	all
yaru-theme-gtk	24.04.2-0ubuntu1	all
yaru-theme-icon	24.04.2-0ubuntu1	all
yaru-theme-sound	24.04.2-0ubuntu1	all
yelp	42.2-1ubuntu0.24.04.2	amd64
yelp-xsl	42.1-2ubuntu0.24.04.1	all
zenity	4.0.1-1build3	amd64
zenity-common	4.0.1-1build3	all
zip	3.0-13ubuntu0.2	amd64
zlib1g	1:1.3.dfsg-3.1ubuntu2.2	amd64
zlib1g	1:1.3.dfsg-3.1ubuntu2.2	i386
zlib1g-dev	1:1.3.dfsg-3.1ubuntu2.2	amd64
zstd	1.5.5+dfsg2-2build1.1	amd64
